alpha,w,v,tau,cv_bs_loo,cv_loss,corr,phi
5.0,0.0959371543388837,0.19670937326648527,0.39035133085903917,0.2621474557046403,0.6617113287240055,0.5610960122398799,0.04713877510037996
4.95,0.09674843027069696,0.19837280051576978,0.39366881687517563,0.26232838180920165,0.6616379654190099,0.5610960122398799,0.047537350599735885
4.9,0.09757363064831134,0.2000647715857667,0.39704380625236824,0.2625134060767481,0.6615664387822952,0.5610960122398799,0.04794276566040069
4.8500000000000005,0.09841312010373884,0.20178604015103052,0.4004778285895769,0.26270265220194033,0.6614968719259687,0.5610960122398799,0.04835519922639779
4.800000000000001,0.09926727616688033,0.2035373802644731,0.4039724691046501,0.26289624779520726,0.6614293932361145,0.5610960122398799,0.048774836663346255
4.750000000000001,0.10013648992138002,0.20531959376817063,0.4075293712519278,0.2630943252449125,0.661364138112,0.5610960122398799,0.0492018699881142
4.700000000000001,0.10102116662543889,0.2071335115663941,0.4111502394703231,0.2632970219303445,0.6613012493797944,0.5610960122398799,0.04963649817325312
4.650000000000001,0.1019217263674924,0.20897999497000136,0.4148368420914168,0.26350448044571523,0.6612408777336719,0.5610960122398799,0.05007892746851603
4.600000000000001,0.10283860485407793,0.21085994567986177,0.4185910144508891,0.26371684978485577,0.6611831841944427,0.5610960122398799,0.05052937166042824
4.550000000000002,0.10377225376449417,0.21277427319943984,0.42241466202349276,0.2639342818161289,0.6611283327138269,0.5610960122398799,0.05098805275080574
