,0
0,1.1815357902513206
1,0.7508481168452846
2,0.9398055177397789
3,0.7699752353969845
4,0.9354873226447086
5,0.9845910199105139
6,1.078235832069435
7,0.9973608098733024
8,0.9028296246500838
9,0.8856048161143867
10,1.038884549153587
11,1.2182865095386957
12,0.8741766573543667
13,0.8819194728143023
14,0.7753961980656486
15,1.066827852595662
16,0.8285471437265397
17,0.8564132688103725
18,1.0202717051026404
19,0.9696962418322127
20,0.8363363090309518
21,1.4300905224948788
22,1.1043577754915106
23,0.9482723918436704
24,0.9533271419180411
25,0.9193680528537725
26,1.4832025970397804
27,1.028877752831235
28,0.8467183923589329
29,0.9132508007788167
30,0.9380785698002043
31,0.8648764902482414
32,0.8593842533324147
33,0.8808100962415366
34,1.0538721971421807
35,0.8223179319606948
36,0.9724418093646269
37,1.190738111910158
38,1.2622469091285577
39,0.9629525095060851
40,0.7351452043227692
41,1.019431804874587
42,0.7619666597104596
43,0.9221634916804209
44,1.3984220731457764
45,0.908352097727874
46,1.1068260400002843
47,1.2241772705936016
48,0.9370562257236005
49,1.246617438766959
50,1.0941021268415463
51,0.7547252932630031
52,1.0371659790268022
53,1.1211924111245233
54,0.7777366350526218
55,1.2023397143205297
56,1.353898132007326
57,0.9114468383305069
58,1.325417649307843
59,0.8643899330260816
60,0.9481341760567087
61,1.335061236188052
62,0.9094080778003407
63,1.2029490469694164
64,0.8822832054671805
65,1.0491655958752637
66,1.0096863433680108
67,0.9414966513586722
68,0.9694457560751586
69,1.21431086598236
70,1.1349563353345786
71,1.2205713496237949
72,0.9580411776801137
73,1.0891764423327517
74,0.8866697564393576
75,1.224815068834045
76,0.9128283166595889
77,0.9405830142215276
78,1.266790186469084
79,0.9149314370393227
80,1.0730797154930323
81,0.9510600867171797
82,1.5372958106069718
83,0.8660654071565502
84,0.8389209686953136
85,1.1649071919327563
86,0.9888973878368608
87,1.044421691700129
88,0.9483879838467081
89,1.349252949489211
90,0.94617727264784
91,1.0469296134553066
92,1.079584165869119
93,1.3860656598252152
94,0.7905081947940349
95,1.1064799805691352
96,0.9198788647863633
97,0.9841086921679004
98,0.7267129789122477
99,0.861841574225874
100,1.2304981177221053
101,1.3291083234069379
102,0.9019356854137721
103,1.078477887785022
104,1.0112054462668376
105,0.7691694206003522
106,0.7617640051334437
107,1.26144064903082
108,0.984591041949351
109,0.8984392277996425
110,1.118463239438859
111,0.8981320581585719
112,0.7773077788745317
113,0.807160061576509
114,0.9637192130223801
115,1.356474778863795
116,0.9620443061500366
117,1.0624503594749095
118,1.0260081225200475
119,1.0621761750632936
120,1.0621056164113014
121,0.9902028375620061
122,1.1811521600180295
123,0.9727516469580196
124,1.396174812376338
125,0.8604573532377919
126,1.1573517479259918
127,1.080518181179021
128,1.0225649718746723
129,1.0738350756396884
130,0.8353921482395205
131,0.9221264641503488
132,0.8313189032624898
133,1.050097403031306
134,0.9923850401771802
