alpha,w,v,tau,corr,var_mart_res_true
5.0,0.0747160535981492,0.17492184220864299,0.42297714026705696,-0.26270936575371745,0.5320405084117761
4.95,0.07542312852542779,0.17656306054521426,0.42685164312959256,-0.26270936575371745,0.5320405084117761
4.9,0.07614372230424013,0.17823542352851732,0.43079788140141495,-0.26270936575371745,0.5320405084117761
4.8500000000000005,0.07687822663849472,0.1799398277329991,0.43481786857525395,-0.26270936575371745,0.5320405084117761
4.800000000000001,0.07762704852281385,0.18167720462422843,0.43891369430831184,-0.26270936575371745,0.5320405084117761
4.750000000000001,0.07839061099674549,0.1834485221959166,0.44308752806281104,-0.26270936575371745,0.5320405084117761
4.700000000000001,0.0791693539322507,0.18525479228577577,0.44734162296048474,-0.26270936575371745,0.5320405084117761
4.650000000000001,0.07996373492761161,0.18709705058973758,0.45167831984897633,-0.26270936575371745,0.5320405084117761
4.600000000000001,0.08077423013728802,0.1889763914002872,0.4561000516364434,-0.26270936575371745,0.5320405084117761
4.550000000000002,0.08160133527252914,0.190893948074372,0.46060934785743246,-0.26270936575371745,0.5320405084117761
4.500000000000002,0.0824455666040593,0.19285090072925354,0.4652088395281696,-0.26270936575371745,0.5320405084117761
4.450000000000002,0.08330746204006642,0.19484847868469987,0.4699012642951471,-0.26270936575371745,0.5320405084117761
4.400000000000002,0.08418758226142674,0.19688796836857342,0.47468947190412736,-0.26270936575371745,0.5320405084117761
4.350000000000002,0.08508651198729879,0.19897069495845415,0.4795764299932973,-0.26270936575371745,0.5320405084117761
4.3000000000000025,0.08600486120739304,0.20109805684409332,0.4845652302835781,-0.26270936575371745,0.5320405084117761
4.250000000000003,0.08694326661189483,0.20327150785780318,0.48965909512983263,-0.26270936575371745,0.5320405084117761
4.200000000000003,0.08790239305764107,0.20549256581871922,0.494861384509586,-0.26270936575371745,0.5320405084117761
4.150000000000003,0.08888293513383055,0.20776282114932676,0.5001756034663045,-0.26270936575371745,0.5320405084117761
4.100000000000003,0.08988561888928515,0.2100839206064509,0.505605410023208,-0.26270936575371745,0.5320405084117761
4.050000000000003,0.09091120356741926,0.21245760130868213,0.511154623660067,-0.26270936575371745,0.5320405084117761
4.0000000000000036,0.09196048357408326,0.21488567522871777,0.5168272343223954,-0.26270936575371745,0.5320405084117761
3.9500000000000037,0.09303429052741183,0.21737003879394734,0.5226274120616872,-0.26270936575371745,0.5320405084117761
3.900000000000004,0.09413349545461552,0.21991268270860692,0.5285595173390596,-0.26270936575371745,0.5320405084117761
3.850000000000004,0.09525901120052373,0.22251567810257655,0.5346281120243546,-0.26270936575371745,0.5320405084117761
3.8000000000000043,0.09641179490440785,0.22518121091281013,0.5408379712125178,-0.26270936575371745,0.5320405084117761
3.7500000000000044,0.09759285076852074,0.22791156906558746,0.5471940958389512,-0.26270936575371745,0.5320405084117761
3.7000000000000046,0.09880323297904442,0.23070915382332202,0.5537017262263053,-0.26270936575371745,0.5320405084117761
3.650000000000005,0.10004404884925752,0.2335764915653224,0.5603663566211587,-0.26270936575371745,0.5320405084117761
3.600000000000005,0.10131646225609332,0.23651622297395578,0.5671937507803136,-0.26270936575371745,0.5320405084117761
3.550000000000005,0.1026216972389955,0.2395311388718814,0.5741899587746468,-0.26270936575371745,0.5320405084117761
3.5000000000000053,0.10396104198862949,0.24262417088064941,0.5813613350168285,-0.26270936575371745,0.5320405084117761
3.4500000000000055,0.1053358530907963,0.24579840999575642,0.5887145577052502,-0.26270936575371745,0.5320405084117761
3.4000000000000057,0.10674756017468526,0.24905709952353722,0.5962566497484761,-0.26270936575371745,0.5320405084117761
3.350000000000006,0.10819767084217205,0.25240367240357586,0.6039950013971918,-0.26270936575371745,0.5320405084117761
3.300000000000006,0.1096877761092575,0.2558417461618926,0.6119373946296853,-0.26270936575371745,0.5320405084117761
3.250000000000006,0.1112195562461527,0.25937514462262035,0.6200920295494585,-0.26270936575371745,0.5320405084117761
3.2000000000000064,0.11279478717610417,0.26300789566889937,0.6284675529158628,-0.26270936575371745,0.5320405084117761
3.1500000000000066,0.1144153473334534,0.2667442716219938,0.6370730891183689,-0.26270936575371745,0.5320405084117761
3.1000000000000068,0.11608322522495831,0.27058878985558477,0.64591827370744,-0.26270936575371745,0.5320405084117761
3.050000000000007,0.1178005276095258,0.2745462393990915,0.6550132898440209,-0.26270936575371745,0.5320405084117761
3.000000000000007,0.1195694884785752,0.27862168526575937,0.6643689078820758,-0.26270936575371745,0.5320405084117761
2.9500000000000073,0.12139247877160225,0.28282051420219206,0.6739965285271361,-0.26270936575371745,0.5320405084117761
2.9000000000000075,0.1232720170902819,0.28714844692826624,0.683908229806228,-0.26270936575371745,0.5320405084117761
2.8500000000000076,0.1252107814301049,0.2916115536558995,0.6941168183214999,-0.26270936575371745,0.5320405084117761
2.800000000000008,0.1272116219696517,0.29621630522736436,0.704635885328909,-0.26270936575371745,0.5320405084117761
2.750000000000008,0.12927757521083622,0.3009695904074612,0.7154798680212432,-0.26270936575371745,0.5320405084117761
2.700000000000008,0.13141187948212055,0.30587875825650723,0.7266641167321994,-0.26270936575371745,0.5320405084117761
2.6500000000000083,0.1336179920755995,0.31095164246962526,0.7382049686322996,-0.26270936575371745,0.5320405084117761
2.6000000000000085,0.1358996080743401,0.31619662550864913,0.7501198288243469,-0.26270936575371745,0.5320405084117761
2.5500000000000087,0.13826068125013513,0.32162267515687304,0.7624272595329582,-0.26270936575371745,0.5320405084117761
2.500000000000009,0.1407054472061885,0.32723938684429554,0.7751470784463274,-0.26270936575371745,0.5320405084117761
2.450000000000009,0.14323844898095453,0.3330570619843294,0.7883004674371155,-0.26270936575371745,0.5320405084117761
2.4000000000000092,0.14586456559011324,0.33908676256423853,0.8019100927695433,-0.26270936575371745,0.5320405084117761
2.3500000000000094,0.1485890438158683,0.3453403736627644,0.8160002383502651,-0.26270936575371745,0.5320405084117761
2.3000000000000096,0.15141753361575902,0.35183070311194503,0.8305969538384725,-0.26270936575371745,0.5320405084117761
2.2500000000000098,0.15435612780366517,0.3585715620669555,0.8457282193734365,-0.26270936575371745,0.5320405084117761
2.20000000000001,0.15741140652890787,0.3655778569361539,0.861424129277278,-0.26270936575371745,0.5320405084117761
2.15000000000001,0.16059048717318886,0.3728657242138268,0.8777170975143045,-0.26270936575371745,0.5320405084117761
2.1000000000000103,0.16390108066543818,0.38045263519064915,0.8946420876404091,-0.26270936575371745,0.5320405084117761
2.0500000000000105,0.16735155495005508,0.38835756066580845,0.9122368712255089,-0.26270936575371745,0.5320405084117761
2.0000000000000107,0.17095100691251383,0.3966011267180488,0.9305423186179527,-0.26270936575371745,0.5320405084117761
1.9500000000000108,0.1747093440223002,0.405205793015148,0.949602727105773,-0.26270936575371745,0.5320405084117761
1.900000000000011,0.17863737720206102,0.4141960843536465,0.9694661924955787,-0.26270936575371745,0.5320405084117761
1.8500000000000112,0.18274692697648226,0.42359881277374656,0.9901850306162832,-0.26270936575371745,0.5320405084117761
1.8000000000000114,0.18705094494370578,0.4334433767806294,1.011816257511953,-0.26270936575371745,0.5320405084117761
1.7500000000000115,0.1915636534857314,0.44376206279290337,1.0344221376388667,-0.26270936575371745,0.5320405084117761
1.7000000000000117,0.19630070678230166,0.4545904351228883,1.05807081250773,-0.26270936575371745,0.5320405084117761
1.650000000000012,0.20127937729384116,0.465967747810247,1.082837023518243,-0.26270936575371745,0.5320405084117761
1.600000000000012,0.20651877235959365,0.4779374635808231,1.1088029470509508,-0.26270936575371745,0.5320405084117761
1.5500000000000123,0.2120400870368253,0.4905478225098112,1.1360591624871428,-0.26270936575371745,0.5320405084117761
1.5000000000000124,0.21786690032361145,0.5038525475541774,1.1647057800942102,-0.26270936575371745,0.5320405084117761
1.4500000000000126,0.22402552404302448,0.5179116410909699,1.1948537605730882,-0.26270936575371745,0.5320405084117761
1.4000000000000128,0.23054541558642233,0.5327923660401016,1.226626467640943,-0.26270936575371745,0.5320405084117761
1.350000000000013,0.2374596690075908,0.5485703817918322,1.2601615039143659,-0.26270936575371745,0.5320405084117761
1.3000000000000131,0.24480560246795285,0.5653311424644689,1.2956128957999669,-0.26270936575371745,0.5320405084117761
1.2500000000000133,0.25262546543441144,0.5831715542858378,1.3331537095250279,-0.26270936575371745,0.5320405084117761
1.2000000000000135,0.26096729549760694,0.6022020145853131,1.372979206486885,-0.26270936575371745,0.5320405084117761
1.1500000000000137,0.2698859639560969,0.6225489081953982,1.415310678146622,-0.26270936575371745,0.5320405084117761
1.1000000000000139,0.27944446166795667,0.6443576762758791,1.4604001460322187,-0.26270936575371745,0.5320405084117761
1.050000000000014,0.28971549363097515,0.6677966613175312,1.5085361768399141,-0.26270936575371745,0.5320405084117761
1.0000000000000142,0.3007834747739978,0.6930619356870398,1.5600511509842836,-0.26270936575371745,0.5320405084117761
0.9500000000000144,0.31274705324235685,0.7203834434497456,1.6153304526965795,-0.26270936575371745,0.5320405084117761
0.9000000000000146,0.32572233638949755,0.7500329092730125,1.674824238999678,-0.26270936575371745,0.5320405084117761
0.8500000000000147,0.33984706664181125,0.7823341293888226,1.7390627266056593,-0.26270936575371745,0.5320405084117761
0.8000000000000149,0.3552861021620569,0.8176765913813311,1.8086763698376571,-0.26270936575371745,0.5320405084117761
0.7500000000000151,0.3722387227990761,0.8565337502863131,1.8844229768334082,-0.26270936575371745,0.5320405084117761
0.7000000000000153,0.3909485420076062,0.8994880331385359,1.9672249009537164,-0.26270936575371745,0.5320405084117761
0.6500000000000155,0.4117172266601664,0.947265719226776,2.058221241261437,-0.26270936575371745,0.5320405084117761
0.6000000000000156,0.43492393025651677,1.0007867705071363,2.158843066038188,-0.26270936575371745,0.5320405084117761
0.5500000000000158,0.46105356428725697,1.061237982575029,2.2709251401850623,-0.26270936575371745,0.5320405084117761
0.500000000000016,0.490739235463618,1.1301838035232594,2.396877763940359,-0.26270936575371745,0.5320405084117761
