alpha,w,v,tau,corr,var_mart_res_true
5.0,0.07564211242663618,0.07348402388208974,0.07747939918505092,-0.25804576366246573,0.5360989827190096
4.95,0.07634999578043936,0.07416642014058727,0.07818665869511884,-0.25804576366246573,0.5360989827190096
4.9,0.07707126064680941,0.07486162324856238,0.07890695876352828,-0.25804576366246573,0.5360989827190096
4.8500000000000005,0.07780629028377646,0.07556999761596794,0.07964066367853215,-0.25804576366246573,0.5360989827190096
4.800000000000001,0.07855548273642121,0.07629192155946077,0.0803881514342324,-0.25804576366246573,0.5360989827190096
4.750000000000001,0.0793192515550263,0.07702778804079577,0.08114981438249597,-0.25804576366246573,0.5360989827190096
4.700000000000001,0.08009802655790348,0.07777800538324245,0.0819260599217705,-0.25804576366246573,0.5360989827190096
4.650000000000001,0.08089225463973748,0.07854299803052983,0.082717311225984,-0.25804576366246573,0.5360989827190096
4.600000000000001,0.08170240062863336,0.07932320735128104,0.08352400801627011,-0.25804576366246573,0.5360989827190096
4.550000000000002,0.08252894819534048,0.08011909249217201,0.08434660737848068,-0.25804576366246573,0.5360989827190096
4.500000000000002,0.08337240081839893,0.08093113128329069,0.08518558462970774,-0.25804576366246573,0.5360989827190096
4.450000000000002,0.08423328281508191,0.08175982186622754,0.08604143423920643,-0.25804576366246573,0.5360989827190096
4.400000000000002,0.0851121404076986,0.08260568106242727,0.08691467079593004,-0.25804576366246573,0.5360989827190096
4.350000000000002,0.08600954291686286,0.08346924941802358,0.08780583005533582,-0.25804576366246573,0.5360989827190096
4.3000000000000025,0.08692608397145446,0.08435108973311675,0.0887154700320528,-0.25804576366246573,0.5360989827190096
4.250000000000003,0.0878623828272509,0.0852517889446264,0.0896441721712928,-0.25804576366246573,0.5360989827190096
4.200000000000003,0.08881908576588798,0.086171959436145,0.09059254259302765,-0.25804576366246573,0.5360989827190096
4.150000000000003,0.08979686758655588,0.08711224043416856,0.09156121341638512,-0.25804576366246573,0.5360989827190096
4.100000000000003,0.0907964331976657,0.0880732994974124,0.09255084417039529,-0.25804576366246573,0.5360989827190096
4.050000000000003,0.09181851931642518,0.08905583410657404,0.09356212329771457,-0.25804576366246573,0.5360989827190096
4.0000000000000036,0.09286389628493014,0.09006057336251211,0.09459576975856786,-0.25804576366246573,0.5360989827190096
3.9500000000000037,0.09393337001224128,0.0910882798016242,0.09565253474282384,-0.25804576366246573,0.5360989827190096
3.900000000000004,0.09502778405274337,0.09213975133794658,0.09673320349879758,-0.25804576366246573,0.5360989827190096
3.850000000000004,0.09614802183211006,0.09321582334247555,0.09783859728818137,-0.25804576366246573,0.5360989827190096
3.8000000000000043,0.09729500903793148,0.09431737145020205,0.09896957548009788,-0.25804576366246573,0.5360989827190096
3.7500000000000044,0.0984697161605958,0.09544531164732004,0.10012703777957654,-0.25804576366246573,0.5360989827190096
3.7000000000000046,0.09967316126907917,0.09660060626772954,0.1013119266422256,-0.25804576366246573,0.5360989827190096
3.650000000000005,0.10090641294548312,0.09778426447292948,0.10252522983658624,-0.25804576366246573,0.5360989827190096
3.600000000000005,0.10217059346553187,0.09899734577881558,0.10376798320766648,-0.25804576366246573,0.5360989827190096
3.550000000000005,0.103466882217402,0.1002409632424717,0.10504127364265595,-0.25804576366246573,0.5360989827190096
3.5000000000000053,0.10479651938545041,0.10151628689462419,0.10634624225937932,-0.25804576366246573,0.5360989827190096
3.4500000000000055,0.10616080992311486,0.10282454744018157,0.10768408783719982,-0.25804576366246573,0.5360989827190096
3.4000000000000057,0.10756112784186203,0.10416704025167163,0.10905607051228963,-0.25804576366246573,0.5360989827190096
3.350000000000006,0.10899892084595517,0.10554512968306246,0.11046351576136562,-0.25804576366246573,0.5360989827190096
3.300000000000006,0.11047571534605197,0.10696025373442866,0.11190781870056749,-0.25804576366246573,0.5360989827190096
3.250000000000006,0.11199312189258574,0.10841392960280627,0.11339044873266753,-0.25804576366246573,0.5360989827190096
3.2000000000000064,0.11355284104428558,0.10990775716235832,0.11491295455390382,-0.25804576366246573,0.5360989827190096
3.1500000000000066,0.11515666978043676,0.11144342786647449,0.11647696960989098,-0.25804576366246573,0.5360989827190096
3.1000000000000068,0.11680650842399087,0.11302272923086226,0.11808421797113793,-0.25804576366246573,0.5360989827190096
3.050000000000007,0.11850436819444458,0.11464755233127924,0.11973652072512156,-0.25804576366246573,0.5360989827190096
3.000000000000007,0.12025237942918679,0.11631989943529863,0.12143580291468348,-0.25804576366246573,0.5360989827190096
2.9500000000000073,0.12205280054847628,0.1180418923212131,0.12318410108229497,-0.25804576366246573,0.5360989827190096
2.9000000000000075,0.12390802784390062,0.11981578135763324,0.12498357148305295,-0.25804576366246573,0.5360989827190096
2.8500000000000076,0.12582060618009605,0.1216439554264643,0.12683649903685834,-0.25804576366246573,0.5360989827190096
2.800000000000008,0.12779324071550596,0.12352895321236337,0.12874530710356671,-0.25804576366246573,0.5360989827190096
2.750000000000008,0.12982880972937488,0.12547347339922826,0.13071256814248663,-0.25804576366246573,0.5360989827190096
2.700000000000008,0.13193037875097546,0.12748039026827263,0.13274101542452044,-0.25804576366246573,0.5360989827190096
2.6500000000000083,0.13410121604954683,0.1295527663786697,0.13483355582066597,-0.25804576366246573,0.5360989827190096
2.6000000000000085,0.1363448097165274,0.13169386878980627,0.13699328386118542,-0.25804576366246573,0.5360989827190096
2.5500000000000087,0.13866488650359085,0.1339071864905557,0.13922349718444627,-0.25804576366246573,0.5360989827190096
2.500000000000009,0.1410654326366445,0.13619644965023803,0.14152771354461946,-0.25804576366246573,0.5360989827190096
2.450000000000009,0.1435507168526477,0.13856565091852027,0.14390968956596162,-0.25804576366246573,0.5360989827190096
2.4000000000000092,0.1461253159478994,0.1410190694096884,0.14637344146390277,-0.25804576366246573,0.5360989827190096
2.3500000000000094,0.14879414312840133,0.1435612954356852,0.14892326794222688,-0.25804576366246573,0.5360989827190096
2.3000000000000096,0.15156247962071645,0.14619726188147206,0.15156377563500623,-0.25804576366246573,0.5360989827190096
2.2500000000000098,0.15443600986469797,0.14893227527106206,0.15429990730077633,-0.25804576366246573,0.5360989827190096
2.20000000000001,0.15742086086988005,0.15177205246130449,0.15713697322625197,-0.25804576366246573,0.5360989827190096
2.15000000000001,0.16052364628397234,0.15472276132209933,0.1600806862359371,-0.25804576366246573,0.5360989827190096
2.1000000000000103,0.16375151585494044,0.15779106638708995,0.16313720081154312,-0.25804576366246573,0.5360989827190096
2.0500000000000105,0.16711221108473007,0.1609841805383447,0.1663131569084902,-0.25804576366246573,0.5360989827190096
2.0000000000000107,0.17061412795170228,0.16430992158791868,0.16961572909886902,-0.25804576366246573,0.5360989827190096
1.9500000000000108,0.17426638790882854,0.16777677969867438,0.1730526819454276,-0.25804576366246573,0.5360989827190096
1.900000000000011,0.1780789182866211,0.17139399030323862,0.17663243238600704,-0.25804576366246573,0.5360989827190096
1.8500000000000112,0.1820625437358353,0.17517161878565507,0.18036412033277058,-0.25804576366246573,0.5360989827190096
1.8000000000000114,0.1862290904733801,0.17912065667342783,0.18425768873774195,-0.25804576366246573,0.5360989827190096
1.7500000000000115,0.19059150550960802,0.18325313196882775,0.18832397468030493,-0.25804576366246573,0.5360989827190096
1.7000000000000117,0.19516399337387236,0.18758223419773154,0.19257481325183703,-0.25804576366246573,0.5360989827190096
1.650000000000012,0.19996217362873075,0.19212246159019236,0.19702315658449532,-0.25804576366246573,0.5360989827190096
1.600000000000012,0.20500326271867808,0.19688978795141576,0.20168321048151389,-0.25804576366246573,0.5360989827190096
1.5500000000000123,0.21030628490604958,0.2019018579281065,0.2065705919979859,-0.25804576366246573,0.5360989827190096
1.5000000000000124,0.21589231785567314,0.20717821445932355,0.2117025118345024,-0.25804576366246573,0.5360989827190096
1.4500000000000126,0.22178477967283436,0.212740563446077,0.21709798625658483,-0.25804576366246573,0.5360989827190096
1.4000000000000128,0.22800976617526852,0.2186130879151355,0.22277808461856852,-0.25804576366246573,0.5360989827190096
1.350000000000013,0.23459644869825058,0.22482281610994329,0.22876621955421314,-0.25804576366246573,0.5360989827190096
1.3000000000000131,0.24157754600862696,0.23140006053548967,0.23508848915881855,-0.25804576366246573,0.5360989827190096
1.2500000000000133,0.24898988691114315,0.2383789406415648,0.24177408249118515,-0.25804576366246573,0.5360989827190096
