alpha,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,gamma_mean,gamma_std,corr_mean,corr_std
4.350000000000002,0.0863721145036612,0.009380754799362498,0.19467434271747144,0.010750883612315588,0.4787859557760427,0.0021946367695883768,0.018952245087716837,0.0007856197267309117,-0.2564963784314082,0.1327716256973086
4.3000000000000025,0.08730256694156825,0.009481522982582211,0.19675700694473208,0.010861617071945004,0.48375866615201313,0.0022392273046458033,0.019361025824836318,0.0008015482208036913,-0.2565062658894306,0.13273954817833966
4.250000000000003,0.08825330168662152,0.009584493406199717,0.19888482377596756,0.01097466926025893,0.48883594302324157,0.002285195040273178,0.01978319272057425,0.0008179703669371644,-0.25651637614174594,0.13270685034522162
4.200000000000003,0.0892249898268202,0.009689739529671329,0.201059281358554,0.011090114187866287,0.49402112553637706,0.002332597430416621,0.020219337437684476,0.0008349069852947694,-0.25652671663521187,0.1326735145493924
4.150000000000003,0.09021833241891902,0.009797338131359324,0.20328193413023293,0.011208029065814352,0.4993176967971986,0.002381494963393573,0.020670084736691317,0.000852380017996544,-0.25653729538964837,0.13263952213955693
4.100000000000003,0.09123406216717386,0.009907369503463735,0.2055544065611411,0.011328494480494557,0.5047292917280675,0.0024319513566115267,0.021136094723171146,0.0008704126021180478,-0.256548120242102,0.13260485383306067
4.050000000000003,0.09227294525650684,0.010019917662179434,0.20787839715430437,0.01145159458174149,0.510259705446723,0.002484033766084829,0.02161806528283934,0.0008890291525885563,-0.2565592001019964,0.1325694893729007
4.0000000000000036,0.09333578326035907,0.01013507056203823,0.21025568272196918,0.011577417282329909,0.5159129022074684,0.002537813011967078,0.022116734704465388,0.0009082554452441771,-0.2565705435094475,0.13253340838643135
3.9500000000000037,0.09442341523888201,0.0102529203318289,0.21268812296574324,0.011706054472313774,0.5216930249492309,0.0025933638216159745,0.02263288452930515,0.0009281187136392223,-0.2565821601544043,0.13249658921065896
3.900000000000004,0.09553671993599458,0.010373563529480585,0.2151776653801073,0.011837602247416491,0.5276044054993664,0.0026507650916718336,0.02316734262804928,0.000948647748647727,-0.2565940597560882,0.13245900924478596
3.850000000000004,0.0966766181678417,0.010497101406244585,0.21772635051079206,0.01197216115367004,0.5336515754863949,0.0027101001709284654,0.02372098654313496,0.0009698730075337585,-0.2566062526229287,0.1324206453310642
3.8000000000000043,0.09784407536804464,0.0106236402143998,0.22033631759646805,0.012109836449344972,0.5398392780200192,0.0027714571659131185,0.02429474711327308,0.0009918267356986193,-0.256618749402198,0.13238147319610646
3.7500000000000044,0.09904010433692047,0.01075329150069604,0.22300981062732966,0.012250738386098654,0.5461724802022392,0.002834929271227449,0.02488961241327966,0.0010145430920897413,-0.25663156158932643,0.13234146756733794
3.7000000000000046,0.1002657681737031,0.010886172451856259,0.2257491848565881,0.012394982510148764,0.5526563865396541,0.002900615127059517,0.0255066320345666,0.0010380582919111772,-0.2566447009785666,0.13230060210082814
3.650000000000005,0.10152218344815306,0.01102240626189171,0.22855691380573043,0.012542689985750406,0.5592964533337578,0.0029686192063691275,0.026146921748026273,0.0010624107578986544,-0.2566581799458922,0.13225884951414052
3.600000000000005,0.10281052361403084,0.011162122522261557,0.23143559680789963,0.012693987942630942,0.5660984041336448,0.0030390522346159105,0.026811668584908084,0.001087641287717611,-0.2566720116672975,0.13221618124841059
3.550000000000005,0.10413202267693025,0.011305457642971334,0.2343879671374885,0.01284900985022361,0.5730682463447274,0.003112031645623831,0.0275021363771984,0.0011137932344315628,-0.25668620986498547,0.13217256768036373
3.5000000000000053,0.10548797916195213,0.01145255531577596,0.23741690078105648,0.01300789591989453,0.5802122890943427,0.0031876820755814862,0.028219671810756807,0.0011409127043938336,-0.25670078910837457,0.13212797777558416
3.4500000000000055,0.10687976038909026,0.011603567005612126,0.24052542590869122,0.013170793538946696,0.5875371624689708,0.0032661359020222593,0.028965711041383936,0.0011690487731611078,-0.25671576465449597,0.13208237936236963
3.4000000000000057,0.10830880709713483,0.011758652489107912,0.2437167331131818,0.013337857738631043,0.5950498382470621,0.003347533828826988,0.029741786937689335,0.0011982537236452737,-0.2567311524823585,0.13203573884451011
3.350000000000006,0.10977663845036865,0.01191798044280337,0.24699418649040683,0.013509251698660957,0.6027576522650642,0.0034320255244161863,0.0305495370197527,0.001228583303002632,-0.25674696956013415,0.13198802103565835
3.300000000000006,0.11128485746122024,0.012081729062256897,0.2503613356424983,0.013685147294438973,0.6106683285699063,0.003519770317793665,0.031390712169647755,0.0012600970095155023,-0.2567632339536716,0.13193918959346612
3.250000000000006,0.11283515684392709,0.012250086780333753,0.25382192869551573,0.013865725686552418,0.6187900055272259,0.00361093795850697,0.03226718619677719,0.0012928584059421868,-0.2567799640560265,0.13188920596253348
3.2000000000000064,0.11442932542430662,0.012423252979404728,0.2573799264345972,0.014051177961944557,0.6271312640732422,0.003705709447569687,0.033180966371731235,0.0013269354609305858,-0.25679718000577273,0.13183803038445932
3.1500000000000066,0.11606925504968499,0.012601438832901123,0.2610395176682642,0.014241705827308987,0.6357011583196277,0.003804277946875198,0.034134205019253676,0.0013624009311294838,-0.256814902880452,0.13178562122776144
3.1000000000000068,0.11775694813373308,0.012784868188453218,0.2648051359510617,0.014437522362810033,0.6445092487441422,0.00390684977581109,0.035129212311777916,0.0013993327796296775,-0.2568331549814449,0.13173193490349788
3.050000000000007,0.11949452586698729,0.012973778544896307,0.2686814778059495,0.014638852840879674,0.6535656382268745,0.004013645504714812,0.03616847040045388,0.001437814637173268,-0.25685195978663294,0.13167692600287448
3.000000000000007,0.12128423718382468,0.013168422123312007,0.27267352260821465,0.014845935617763886,0.6628810112222583,0.0041249011562555825,0.03725464905126178,0.0014779363200337463,-0.256871342361925,0.13162054694648562
2.9500000000000073,0.12312846853411064,0.013369067028930672,0.2767865543088995,0.015059023104184333,0.6724666763916871,0.004240869526887816,0.03839062296369324,0.0015197943950663736,-0.25689132900469686,0.13156274796810005
2.9000000000000075,0.12502975459384344,0.013575998539116549,0.2810261852027194,0.015278382826158607,0.6823346130608466,0.004361821642815065,0.039579490995543545,0.0015634928145329741,-0.25691194780303905,0.13150347674096471
2.8500000000000076,0.1269907899791231,0.013789520519651871,0.28539838196741507,0.015504298581230697,0.6924975219099996,0.004488048365285683,0.04082459752691802,0.0016091436207322344,-0.2569332285336685,0.13144267937348847
2.800000000000008,0.12901444209870394,0.014009956969011103,0.289909494236309,0.015737071706794847,0.7029688803577359,0.004619862165178373,0.04212955624659056,0.0016568677320838304,-0.25695520307405517,0.1313802985765735
2.750000000000008,0.13110376524949258,0.014237653751694198,0.2945662859934468,0.015977022466435186,0.7137630031561163,0.004757599084973767,0.043498276674207,0.001706795825035313,-0.25697790475640614,0.13131627504177673
2.700000000000008,0.13326201616823968,0.014472980472379734,0.2993759701296764,0.016224491574096837,0.7248951087818437,0.004901620913459513,0.044934993802354946,0.00175906931412633,-0.2570013698015549,0.13125054628159494
2.6500000000000083,0.13549267110271834,0.014716332587546989,0.30434624653314907,0.016479841867029624,0.7363813922867333,0.005052317598800777,0.046444301257410316,0.0018138414620415075,-0.2570256363013898,0.13118304697973066
2.6000000000000085,0.13779944469791686,0.014968133725379515,0.3094853441509692,0.016743460148686027,0.7482391053563164,0.005210109930825093,0.048031188496873434,0.0018712786210874767,-0.2570507450661056,0.13111370876097772
2.5500000000000087,0.14018631085055833,0.015228838275222346,0.3148020675144821,0.017015759219311,0.7604866444320172,0.005375452527929921,0.04970108259706287,0.0019315616378624552,-0.25707673976037204,0.1310424602171286
2.500000000000009,0.14265752579234434,0.015498934275175616,0.32030584829391123,0.01729718011907433,0.7731436478662596,0.005548837168225923,0.05145989529626571,0.001994887438876874,-0.2571036668344152,0.1309692260615619
2.450000000000009,0.14521765372211404,0.015778946603989066,0.3260068025333085,0.017588194611384264,0.7862311032205159,0.005730796512251847,0.053314076074791196,0.0020614708288448046,-0.25713157628043537,0.13089392798265242
2.4000000000000092,0.14787159526106752,0.016069440583849254,0.33191579431441004,0.017889307933586868,0.7997714659752113,0.005921908270398355,0.05527067216184341,0.0021315465337215355,-0.2571605215318121,0.13081648384881733
2.3500000000000094,0.15062461915749284,0.01637102600696871,0.33804450671467484,0.018201061852817228,0.8137887911071746,0.006122799877642688,0.05733739654062199,0.0022053715302590097,-0.2571905599744465,0.13073680763376205
2.3000000000000096,0.15348239764193244,0.016684361654656404,0.34440552105842615,0.018524038066169327,0.8283088792094538,0.006334153747758862,0.05952270518628053,0.0022832277026674586,-0.25722175289756805,0.13065480936141202
2.2500000000000098,0.1564510459955103,0.017010160370285975,0.3510124056278926,0.018858861993961588,0.8433594390848286,0.006556713191557152,0.0618358850230284,0.00236542489140187,-0.25725416675774065,0.1305703947045827
2.20000000000001,0.159537166834557,0.017349194831676292,0.3578798151815522,0.01920620701669337,0.8589702690480298,0.006791289097356272,0.06428715431360975,0.0024523044011782328,-0.2572878726798037,0.13048346501412955
2.15000000000001,0.16274789989187124,0.01770230402972483,0.3650236028664205,0.01956679922328673,0.8751734595288931,0.007038767489369382,0.06688777757160333,0.00254424303602266,-0.2573229474011986,0.13039391771070707
2.1000000000000103,0.1660909780468613,0.01807040065195855,0.3724609463782768,0.01994142274210034,0.8920036199947196,0.007300118099754778,0.06965019744367948,0.0026416577799098498,-0.257359474091697,0.1303016451064839
2.0500000000000105,0.1695747905320179,0.01845447950063933,0.38021049054456946,0.02033092573910433,0.9094981337166961,0.007576404114585789,0.07258818649608265,0.0027450112307791435,-0.25739754203898463,0.1302065353805457
2.0000000000000107,0.17320845452025463,0.01885562703713457,0.3882925089131456,0.020736227192663822,0.9276974445108556,0.00786879328292022,0.075717022467134,0.0028548179201209676,-0.25743724886490843,0.1301084716484516
1.9500000000000108,0.17700189624039842,0.019275032414760165,0.39672908738299056,0.021158324553360797,0.9466453803124932,0.008178570614996498,0.0790536911893806,0.002971651720449941,-0.25747869929061545,0.13000733231860517
1.900000000000011,0.18096594340539962,0.01971400005100175,0.4055443335204905,0.021598302444323064,0.966389519324335,0.008507152939416387,0.08261712240633376,0.003096154545661464,-0.2575220080012355,0.12990299143857706
1.8500000000000112,0.18511243059197988,0.02017396419658809,0.4147646158786771,0.022057342560298208,0.9869816055407243,0.008856105639082557,0.08642846467481848,0.0032290466051689086,-0.25756729978329423,0.1297953182862263
1.8000000000000114,0.1894543199033091,0.02065650576461372,0.42441883852004186,0.022536734977156768,1.0084780217530542,0.009227161956928265,0.09051140703466849,0.0033711385566383427,-0.25761471012980575,0.12968417825294637
1.7500000000000115,0.19400583960540346,0.02116337188383274,0.4345387570134014,0.023037891108711135,1.0309403297315658,0.00962224533932746,0.09489255684253757,0.003523345976423248,-0.2576643875085466,0.12956943214698347
1.7000000000000117,0.19878264386474373,0.02169649872313784,0.44515934347072195,0.02356235860864477,1.0544358892419343,0.010043495387458889,0.0996018853054466,0.003686706652775206,-0.2577164939467227,0.12945093807329622
1.650000000000012,0.20380199761055942,0.022258038184329223,0.45631920986704716,0.024111838577065208,1.079038569984759,0.010493298114858496,0.10467325510984533,0.003862401379602712,-0.2577712079465291,0.12932855126962897
1.600000000000012,0.20908299112896672,0.022850389381615318,0.46806110091848574,0.024688205499354528,1.1048295735828393,0.010974321367158648,0.11014504797946804,0.00405177909037244,-0.25782872488604536,0.12920212545370166
1.5500000000000123,0.2146467904268611,0.023476235762717654,0.4804324704226291,0.02529353046647032,1.1318983865480137,0.011489556464475937,0.11606091468209416,0.004256387379077166,-0.25788926105422316,0.12907151381960835
1.5000000000000124,0.22051693036334324,0.024138589291624813,0.49348615824058695,0.02593010832601496,1.1603438899856808,0.01204236738566036,0.12247067573771712,0.004478009824263699,-0.25795305490383497,0.12893657153121
1.4500000000000126,0.22671965965760607,0.02484084320181321,0.507281189360422,0.026600489594676827,1.1902756579395608,0.012636549148387428,0.12943140890391802,0.004718711877164012,-0.25802037117488885,0.12879715745709694
1.4000000000000128,0.23328434883264784,0.025586835320642258,0.5218837218976229,0.027307518172223384,1.2218154841891082,0.013276397476856024,0.13700876947113072,0.004980897661410619,-0.2580915042213467,0.12865313712928558
1.350000000000013,0.2402439752172436,0.02638092466588445,0.5373681779890709,0.02805437615467181,1.2550991875687167,0.013966792419234927,0.14527860283542704,0.005267380768916448,-0.25816678250654895,0.12850438773661763
1.3000000000000131,0.24763570278787733,0.02722808454700156,0.553818600812296,0.028844637422104705,1.2902787593189204,0.014713299340310243,0.15432892659745512,0.005581473116668784,-0.2582465734489331,0.12835080187536593
1.2500000000000133,0.2555015797780686,0.02813401651350361,0.5713302932416399,0.029682332153153027,1.3275249337669432,0.015522291735998997,0.1642623835995593,0.005927097326010448,-0.2583312915744092,0.12819229506280283
1.2000000000000135,0.2638893832747772,0.02910529097928541,0.59001181004577,0.03057202504871726,1.3670302874563414,0.01640110170378058,0.17519929998085068,0.00630893003880803,-0.25842140473746367,0.12802881361713106
1.1500000000000137,0.2728536493799089,0.03014952188542091,0.6099873977302852,0.031518910950220975,1.4090130041060838,0.017358205814703865,0.1872815277910297,0.006732586176654384,-0.25851744522039044,0.12786034518955558
1.1000000000000139,0.2824569392807895,0.03127558572374956,0.631400006387248,0.03252893272270391,1.4537214870887536,0.0184034568008194,0.20067731466920374,0.007204858125341213,-0.2586200214666886,0.12768693275205364
1.050000000000014,0.29277140859323647,0.032493898429231345,0.6544150398699258,0.03360892800347641,1.5014400628019693,0.019548375254608893,0.21558753245964685,0.007734029176781171,-0.25872983360382773,0.12750869239471868
